budget,genres,keywords,popularity,release_date,revenue,runtime,title,vote_average,vote_count,cast,crew,adapted
11000000,"Drama,Romance","love triangle,based on novel,homesickness,vororte,ship,community,marriage,working class,boarding house,ireland,brooklyn new york city,journey,dual life,irish immigrant,1950s",39.337949,2015/10/20,62076141,111.0,Brooklyn,7.2,1213,"Eilis Lacey,Jim Farrell,Tony Fiorello,Father Flood,Madge Kehoe,Rose Lacey,Mary Lacey,Miss Kelly,Miss Fortini,Patty McGuire,Diana Montini,Sheila Heffernan,Nancy Byrne,Georgina,Dolores Grace,George Sheridan,Maurizio Fiorello,Frankie Fiorello,Laurenzio Fiorello,Mr. Fiorello,Mrs. Fiorello,Dorothy,Mary,Maria,Frankie Doran,Joshua Rosenblum,Mrs. Byrne,Mrs. Brady,Miss McAdam,Mr. Brown,Mr. Farrell,Mrs. Farrell,Girl on Deck,Priest,Shabby Woman,Timid Woman,Ship Waiter,Bartocci Customer #1,Diner Waiter,Young Man at Dance,Bartocci Customer #2,Young Man,Boy's Father,City Hall Official,Lady at the Cinema (uncredited),Woman",John Crowley,1
11000000,"Drama,Romance,War","palace,british army,fencing,epic,debt,ireland,british soldier,seven years war,nobility,prussia",29.543331,1975/12/18,20000000,184.0,Barry Lyndon,7.7,505,"Barry Lyndon,Lady Lyndon,Capt. Potzdorf,Lischen,Sir Charles Reginald Lyndon,Captain Feeny,Capt. Grogan,Capt. John Quin,Graham,The Chevalier de Balibari,Lord Ludd,Nora Brady,Belle, Barry's mother,Rev. Samuel Runt,Lord Gustavos Adolphus Wendover,Lord Bullingdon,Seamus Feeny",Stanley Kubrick,0
24000000,Comedy,"manager,alcohol,races,mountains,gondola,snowboarding,airplane,father,sport,prank,alaska,male female relationship,drug humor,hot tub,ski resort",4.12064,2001/11/21,14782676,89.0,Out Cold,5.8,53,"Rick Rambis,John Majors,Luke,Inga,Stumpy,Ted Muntz,Jenny,Anna,Anthony,Pig Pen,Papa Muntz","Brendan Malloy,Emmett Malloy",0
24000000,Comedy,"female nudity,tattoo,radio,cheat on husband,eating contest",2.259537,2000/10/13,13700000,84.0,The Ladies Man,5.7,34,"Leon Phelps,Julie Simmons,Lester,Scrap Iron,Candy,Barney,Lance DeLune,Cheryl,Bucky Kent,Frank,Wrestler,Hal,Mail Man,Theresa,Audrey,Honey DeLune,Cyrus Cunningham,V.S.A. Member,V.S.A. Member,V.S.A. Member,Hugh Hefner,Mr. White,Phil Swanson",Reginald Hudlin,0
11000000,"Drama,Comedy,Romance","musician,concert,retired",7.722021,2012/9/8,59520298,98.0,Quartet,6.3,139,"Jean Horton,Reginald Paget,Wilf Bond,Cissy Robson,Cedric Livingston,Dr. Lucy Cogan,Joey,Sheryl,Bobby Swanson,George,Harry,Frank White,Nobby,Simon",Dustin Hoffman,0
11000000,"Comedy,Romance","compulsive gambling,roulette,stag night,group of friends",7.063053,2001/3/30,23430766,95.0,Tomcats,4.9,74,"Michael Delaney jack,Officer Natalie Parker,Kyle Brenner,Steve,Officer Hurley,Tricia,Dr. Crawford,Carlos (uncredited),Little Girl in Park",Gregory Poirier,0
11000000,"Drama,Thriller,Crime","angel,sheriff,loss of mother,1970s,texas,dream,rose garden,grave,ax,insanity,murder,mechanic,vision,serial killer,punishment,demon,fbi agent,gloves,religious fanatic,remorse,flashback,forced to kill",16.003958,2001/11/17,13110448,100.0,Frailty,7.0,334,"Father Meiks,Adam Meiks,FBI-Agent Wesley Doyle,Young Fenton,Young Adam,Sheriff Smalls,Fenton Meiks,Agent Griffin Hull,Becky Meiks,Brad White,Cynthia Harbridge,Operator,Teacher",Bill Paxton,0
11000000,Drama,"nazis,based on true story,art,stolen painting",21.204929,2015/4/10,61619773,120.0,Woman in Gold,7.3,440,"Maria Altmann,Randol Schoenberg,Young Maria Altmann,Pam Schoenberg,Fritz Altmann,Sherman,Hubertus Czernin,Heinrich,Judge Florence-Marie Cooper,Adele Bloch-Bauer,Chief Justice Rehnquist,Barbara Schoenberg,Gustav Klimt,Gustav Bloch-Bauer,Ferdinand Bloch-Bauer,Elisabeth Gehrer,Ronald Lauder,Luise,Dreimann,Rudolph Wran,Therese Bloch-Bauer,Bookshop Cashier,Austrian Official,Child Maria,Child Luise,Felix Landau,Stan Gould,Franks,Bergen,Brown,BBS Associate,Stewardess,Anna the Mole",Simon Curtis,1
14000000,"Comedy,Romance","male nudity,drug abuse,job interview,eavesdropping,fall,comedy,troll,cheating wife,backpack,sponge bath,repairman",9.371811,2002/2/1,6413915,86.0,Slackers,5.4,60,"Sam Schechter,Dave Goodman,Ethan Dulles,Angela Patton,Cameron Diaz,Reanna,Jeff Davis,Head T.A. Philip,Bruna,Japanese Proctor,Hot Twin #1,Girl at Trendy Club",Dewey Nicks,0
11000000,"Romance,Drama","brother brother relationship,mentally disabled,iowa,widow,dysfunctional family,independent film",33.282794,1993/12/17,30000000,118.0,What's Eating Gilbert Grape,7.5,919,"Gilbert Grape,Arnie Grape,Becky,Bonnie Grape,Betty Carver,Amy Grape,Ellen Grape,Tucker Van Dyke,Ken Carver,Bobby McBurney,Ministre,Dave,Doug Carver,l'employée de la boulangerie,la grand-mère de Becky,la secrétaire de la Police,le Député,le patron du Burger Barn,Mr. Lamson,Mrs. Lamson,Sheriff Jerry Farrel,Todd Carver,un garçon,un garçon,une serveuse",Lasse Hallström,0
10000000,"Drama,History","miracle,jesus christ,last supper,bible,christian,god,sermon on the mount",3.208172,2003/9/11,4069090,125.0,The Visual Bible: The Gospel of John,8.2,12,"Narrator (voice),Jesus Christ,John,Simon Peter,Pontius Pilate,Judas Iscariot,Virgin Mary,Leading Pharisee,John the Baptist,Mary Magdalene,Nicodemus,Samaritan Woman,Nathanael,Philip,Blind Man,Lame Man,Young Levite,Elderly Levite",Philip Saville,0
11000000,"Comedy,Drama,Romance","immigration,independent film,woman director,political prisoner,cuban refugees",1.187671,1995/5/12,2832826,113.0,The Perez Family,6.6,9,"Dorita Evita Perez,Juan Raul Perez,Carmela Perez,Lt. John Pirelli,Teresa Perez,Father Martinez,News Photographer",Mira Nair,0
11000000,"Drama,Music","folk music,performance,aspiring singer,new york city,recording,merchant marine,1960s",36.319205,2013/10/6,32935319,105.0,Inside Llewyn Davis,7.2,834,"Llewyn Davis,Jean Berkey,Jim Berkey,Mel,Lillian,Pappi,Al Cody,Mitch,Joy,Johnny Five,Roland Turner,Troy Nelson,Marty Green,Bud Grossman,Young Bob","Joel Coen,Ethan Coen",0
11000000,"Drama,Adventure,Romance","island,marooned,pacific island,teenager,deserted island,tropical island",9.705589,1991/8/2,2807854,98.0,Return to the Blue Lagoon,5.1,153,"Lilli,Richard,Sarah Hargrave,Young Lilli,Young Richard,Capt. Jacob Hilliard,Infant Lilli,Infant Richard,Sylvia Hilliard,Quinlan,Giddens,First Captain,Kearney,Penfield,First Mate",William A. Graham,0
11000000,"Drama,History","pennsylvania,miner,coal mining,coal mine,pennsylvania coal miner",1.396985,1970/1/27,2200000,124.0,The Molly Maguires,5.9,16,"Jack Kehoe,Miss Mary Raines,Detective James McParlan,Davies,Tom Dougherty,Mrs. Kehoe,Frazier,Father O'Connor,Stock Actor",Martin Ritt,0
10800000,"Horror,Thriller,Crime","blood splatter,serial killer,pig mask,nazi,jigsaw,swastika tattoo",32.943848,2008/10/23,113857533,92.0,Saw V,5.9,820,"John Kramer,Mark Hoffman,Agent Strahm,Jill,Dan Erickson,Brit,Charles,Luba,Amanda Young,Mallick,Special Agent Cowan,Corbett Denlon",David Hackl,0
7400000,"Drama,Romance","adultery,extramarital affair",3.246903,2006/8/11,17000000,193.0,Kabhi Alvida Naa Kehna,6.1,42,"Dev Saran,Maya Talwar,Riya Saran,Rishi Talwar,Samarjit 'Sam' Talwar,Guest Appearance,Kamaljeet Saran,Arjun Saran,Special Appearance in ""Rock n Roll Soniye"" Song,Jai,Guest Appearance",Karan Johar,0
10500000,"Science Fiction,Mystery,Adventure","moon,jupiter,artificial intelligence,man vs machine,technology,super computer,human being,space travel,space mission,moon base,astronaut,evolution,monolith,space station",86.201184,1968/4/10,68700000,149.0,2001: A Space Odyssey,7.9,2998,"Dr. Dave Bowman,Dr. Frank Poole,Dr. Heywood R. Floyd,HAL 9000 (voice),Moon-Watcher,Dr. Andrei Smyslov,Elena,Dr. Ralph Halvorsen,Dr. Bill Michaels,Mission Controller (voice),Aries-1B Lunar Shuttle Captain,Aries-1B Stewardess,Stewardess,Stewardess,stewardess,stewardess,Voiceprint identification girl,Poole's Father,Poole's Mother,Squirt - Floyd's Daughter (uncredited),BBC-12 Announcer (uncredited),Astronaut,Astronaut,Astronaut,Ape,Ape,Ape,Ape,Ape,Ape,Ape Attacked by Leopard,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape,Ape Killed by Moon-Watcher,Interviewer (uncredited),Young Man (uncredited),(uncredited),(uncredited),(uncredited),(uncredited),(uncredited),Russian Scientist (uncredited),Russian Scientist (uncredited),(uncredited),(uncredited),(uncredited),Miller (uncredited),TMA-1 Site Technician #1 (uncredited),TMA-1 Site Photographer (uncredited),TMA-1 Site Technician #2 (uncredited)",Stanley Kubrick,0
10500000,"Science Fiction,Adventure,Family,Fantasy","farewell,homesickness,nasa,extraterrestrial technology,operation,space marine,loss of father,hiding place,riding a bicycle,flying saucer,prosecution,halloween,flowerpot,finger,single",56.105798,1982/4/3,792910554,115.0,E.T. the Extra-Terrestrial,7.3,3269,"Elliott,Gertie,Michael,Mary,Keys,Pretty Girl,Steve,Tyler,Greg,Schoolboy,Science Teacher,Policeman,E.T. (voice)",Steven Spielberg,0
10000000,"Romance,Comedy,Drama","infidelity,party,love,cancer,neighbor,writer,teenager,illness,flashback,actress",12.792446,2007/4/16,17500000,97.0,In the Land of Women,5.8,160,"Sarah Hardwicke,Lucy Hardwicke,Carter Webb,Agnes Webb,Phyllis,Paige Hardwicke,Sofia Buñuel,Teenage Girl,Teenage Girl,Teenage Girl,Avi Rosenberg,Eric Watts,Gabe Foley,Tiffany,Tanya,Teenager,Nelson Hardwicke,Nelson's Assistant,Janey,Dr. Ida Rosen,Howard Portchnik,Party Girl,Party Girl,Shopper,Passerby",Jon Kasdan,0
12000000,"History,Drama",duringcreditsstinger,5.759545,2012/6/1,9622846,145.0,For Greater Glory - The True Story of Cristiada,6.4,35,"Tulita,Enrique Gorostieta Velarde,Victoriano 'El Catorce' Ramirez,Father Christopher,Président Calles",Dean Wright,0
10000000,Drama,"baseball,boston,professor,m.i.t.,harvard university,ambition,mathematics,genius,love,friends,janitor,irish,psychologist,university,courtroom,flashback,prodigy",43.734886,1997/12/5,225933435,126.0,Good Will Hunting,7.9,2811,"Sean Maguire,Will Hunting,Chuckie Sullivan,Prof. Gerald Lambeau,Skylar,Morgan O'Mally,Billy McBride,Tom,Krystyn,Cathy,Barbershop Quartet #1,Barbershop Quartet #2,Barbershop Quartet #3,Barbershop Quartet #4,M.I.T. Student,M.I.T. Student,M.I.T. Student,Girl on Street,Carmine Scarpaglia,Carmine Friend #1,Lydia,Clark,Head Custodian,Assistant Custodian,Courtroom Guard,Judge Malone,Prosecutor,Court Officer,Psychologist,Hypnotist,Bunker Hill Student,Bunker Hill Student,Toy Store Cashier,M.I.T. Professor,Timmy,Marty,Executive #1,Executive #2,Executive #3,NSA Agent,2nd NSA Agent,Security Guard,Reunion Guest (uncredited),M.I.T. Student (uncredited),M.I.T. Student (uncredited),Student (uncredited),Jerve (uncredited),Waiter (uncredited),Race Track Fan (uncredited),Bystander (uncredited),Reception Attendant (uncredited)",Gus Van Sant,0
10000000,"Horror,Thriller,Crime","brain tumor,nudity,suffocation,mutilation,severed foot,famous theme,shot in the face",33.124871,2006/10/27,163876815,108.0,Saw III,6.1,1071,"John Kramer,Amanda Young,Jeff Reinhart,Dr. Lynn Denlon,Kerry,Deborah,Eric Matthews,Adam,Troy,Jill,Forensic Hoffman,Corbett Denlon,Paramedic",Darren Lynn Bousman,0
10000000,"Action,Comedy","date,ex-girlfriend,u.s. army,military spoof",10.892398,1981/6/25,85300000,106.0,Stripes,6.5,249,"John Winger,Russell Ziskey,Sgt. Hulka,Stella Hansen,Louise Cooper,Dewey 'Ox' Oxberger,Capt. Stillman,Stillman's Aid,Cruiser,Col. Glass,Anita,Psycho,Elmo,Hector,Border Guard,Soldier",Ivan Reitman,0
28000000,Comedy,"cheerleader,sport,high school,teenage girl,cheerleading,cheering crowd,duringcreditsstinger",14.754281,2000/8/25,90449929,98.0,Bring It On,5.8,568,"Torrance Shipman,Cliff Pantone,Missy Pantone,Isis,Les,Courtney,Whitney,Darcy,Jan,Lava,Jenelope,Aaron,Big Red,Kasey,Lafred,Carver,Bruce Shipman,Christine Shipman,Justin Shipman,Sparky Polastri,Toros Tight End,Toros Quarterback,New Pope Cheerleader #1,New Pope Cheerleader #2,Costa Mesa Quarterback,Cosa Mesa Linebacker,Argumentative Girl,Been-Crying-For-Hours Girl,Rappin' White Girl,Be Aggressive Girl,Start-Over Girl,Theatre Boy,Tiny Tot Cheerleader,Emcee #1,Emcee #2,Event Coordinator,UCA Official,High-Strung Mom,Class Monitor,Football Announcer,T.V. Reporter,Pauletta,T.V. Commentator,Jamie,Mime,Cheer Coach,Nervous Cheerleader,Confident Cheerleader,Guy Cheerleader,Aaron's Lover,Clover Cheerleader,High School Student,Photographer,Student,New Pope Cheerleader,Ballet Boy,Clover Cheerleader,New Pope Cheerleader,Pervy Earth Science Teacher,Toothless Cheerleader",Peyton Reed,0
10000000,"Action,Horror,Thriller","dystopia,sequel,legalized murder",53.727146,2016/6/29,118587880,105.0,The Purge: Election Year,6.1,1306,"Senator Charlie Roan,Leo Barnes,Joe Dixon,Dante Bishop,Leader Caleb Warrens,Chief Couper,Earl Danzinger,Tommy Roseland,School Girl #4,Marcos,Minister Edwidge Owens,Uncle Sam,Political Debater,Laney Rucker,Reporter #1,Dawn,Tall Eric Busmalis,Harmon James,Rondo,Schoolgirl #1 Freakbride / Kimmy,Rev w / Angel in Command Center,Angel Munoz,Drab Suited Man 1,Drab Suited Man 2,Moderator,Irish Ike Jenkins,South African Male,Enormous Gang Member,Mrs. Sabian,Axe Headed Man,Screaming Woman,Masked Man,Schoolgirl #2,Gang Member with Dying Friend,Reporter #1,Crazy Man (Self-Purger),Man with Bull Horn,Young Charlie Roan,Reporter #3,Demonic Man,Mercenary #8,Dancer #1,Dancer #2,Flag Face Russian Murderer (uncredited),Injured Victim (uncredited),Dante's Man (uncredited),Homeless Woman (uncredited),Parishioner (uncredited),Executioner (uncredited),Electorate (uncredited),Homeless Vietnam Vet (uncredited),South African Gang Member (uncredited),Charlie Roan's Mom (uncredited),Rev 1 (uncredited),Leo's Security Team (uncredited),Unassuming Woman (uncredited),NFFA Secret Service Agent (uncredited),Revolutionary (uncredited),School Girl Friend (uncredited),Homeless Child (uncredited),NFFA Soldier / Parishioner (uncredited),Store Clerk (uncredited),News Photographer (uncredited),Rev 2 (uncredited),NFFA agent (uncredited),Parishioner (uncredited),Parishioner (uncredited),Airport Patron (uncredited),Costume Shop Pedestrian (uncredited)",James DeMonaco,0
10000000,"Comedy,Romance","tv star,jeep,volleyball,misfit,teen angst,house party,teen movie,teenager,avant-garde,popularity,little people,high school student,young love,prom queen,pygmalion,clown makeup,performance art,beatboxing,self expression,tripping,pool cleaner",8.9876,1999/1/29,103166989,95.0,She's All That,5.7,418,"Zach Siler,Laney Boggs,Brock Hudson,Dean Sampson,Taylor Vaughan,Mackenzie Siler,Misty,Simon Boggs,Wayne Boggs,Alex,Jesse Jackson,Campus D.J.,Katie,Preston,Savannah,Cafeteria Girl,Chandler,,,,,,",Robert Iscove,0
10000000,"Horror,Thriller,Crime","ice,victim,pain,games,psychopath,blood,electric chair,doctor,torture,violence,police officer,fbi agent,female corpse",29.244768,2007/10/25,139352633,93.0,Saw IV,5.9,903,"Jigsaw/John,Agent Strahm,Hoffman,Jill,Rigg,Art,Agent Perez,Lamanna,Fisk,Ivan,Brenda,Cecill,Corbett Denlon,Vagrant,Crime Scene Photographer,Eric Matthews,Amanda Young,Jeff Denlon,Detective Allison Kerry,Dr. Heffner / Coroner,Addison Corday",Darren Lynn Bousman,0
10000000,"Drama,Horror,Thriller","wheelchair,time,voice,inspector,supernatural,loss,remote control,lifting person in air,paranormal phenomena,death,waterfront,audio cassette,logbook,electronic voice phenomena,near miss,bedridden",14.447723,2005/1/7,91196419,101.0,White Noise,5.6,261,"Jonathan Rivers,Anna Rivers,Sarah Tate,Raymond Price,Mirabelle Keegan,Jane,Mike Rivers,Detective Smits,Police Woman,Minister,Susie Tomlinson,Work Man,Mary Freeman,Business Man,Car Crash Woman,Young Father,Doctor,Mark,TV Reporter,John's Secretary",Geoffrey Sax,0
6000000,"Drama,Comedy,Romance","spanking,based on play",5.882208,2006/2/24,57231524,110.0,Madea's Family Reunion,6.0,77,"Madea / Brian / Joe,Carlos,Victoria,Frankie,Vanessa,May,Lisa,Milay Jenay Lori,Donna,Nikki,Issac,Myrtle,Nima,Jonathan,Tre,Ruby,Aunt Sarah,Grover,Uncle Pete,Isaac Sr.,Stripper Policeman,Judge Ephriam,Bailiff #1,Kid #1,Carlos' Woman Friend,Carlos' Man Friend,Tyrequa,Hykeem,Miss Samuel,Poet / MC,Female at Reunion,Young Man at Reunion,Secretary,Man on the Bus,Singer / Reverend,Reverend,",Tyler Perry,1
13800000,Drama,"bar,billard,talent,hustler,sport",17.3393,1986/10/7,52293982,119.0,The Color of Money,6.7,291,"Fast Eddie Felson,Vincent Lauria,Carmen,Janelle,Julian,Orvis,Earl at Chalkies,Kennedy,Child World Customer #1,Diane at Bar,Lou in Child World,Guy in Crowd,Child World Customer #2,Referee #1,""Two Brothers/Stranger"" Player,Congratulating Spectator,Chuck the Bartender,Player in Casino Bar,Guy at Janelle's,Congratulating Spectator,Grady Seasons,Julian's Friend in Green Room,Dud,Casino Bar Band Singer/Julian's Flirt,Duke,Congratulating Spectator,Narrator - Resorts International,Moselle's Opponent,Third Latin Guy,First Latin Guy,Referee #2,Eye Doctor,Tom,Skinny Player on the Road,Guy Who Calls Dud,Second Latin Guy,Bartender Who Bets,Casino Bar Band Member,High Roller #1,Congratulating Spectator,Waitress,Chief Justice Tournament,High Roller #2,Casino Bar Band Member,Casino Clerk,Amos,Casino Bar Band Member,Moselle,Dog Walkby",Martin Scorsese,0
10000000,"Action,Drama,History,War","world war ii,normandy,allied,widerstand,steel helmet,soldier",19.524972,1962/9/25,50100000,178.0,The Longest Day,7.2,234,"Col. Thompson,U.S. Army Ranger,Madame Barrault,Father Louis Roulland,Pvt. Dutch Schultz,Maj. Werner Pluskat,Le maire de Colleville,Flight Officer David Campbell,Maj. Gen. Dr. Hans Speidel,Pvt. John Steele,Pvt. Flanagan,Capt. Frank,Maid,Blumentritt's Adjutant (uncredited),Pvt. Harris (uncredited),British Soldier (uncredited),Janine Boitard (as Irina Demich),U.S. Army Ranger major,U.S. Army Ranger,Maj. Gen. Robert Haines,Pvt. Coke (uncredited),Brig. Gen. Theodore Roosevelt jr.,Capt. Harding,Pvt. Hutchinson (uncredited),Meyer's Aide (uncredited),French Commando (uncredited),Sgt. Kaffekanne,Bit Part (uncredited),German Guard on Traintreck (uncredited),Brig. Gen. Edwin P. Parker Jr.,British Soldier (uncredited),German soldier (uncredited),Gen. Dwight D. Eisenhower (uncredited),British Padre,,Field Marshal Gerd von Rundstedt,Frau Maria Rommel (uncredited),RAF Briefing Officer (uncredited),Manfred Rommel (uncredited),Field Marshal Erwin Rommel,RAF Pilot,Sgt. (later Lt.) John H. Fuller,Gen. Wolfgang Hager,Maj. Gen. Gunther Blumentritt,Capt. Helmuth Lang,Maj. Gen. Walter Bedell Smith,Lord Lovat,Col. Gen. Alfred Jodl (uncredited),Cmdr. Philippe Kieffer (commando leader),Pvt. Morris,Pvt. Martini,Brig. Gen. Norman Cota,Capt. Colin Maud,Gen. Erich Marcks,Gen. Raymond D. Barton,RAF Officer Mac,Maj. Gen. Max Pemsel,Col. Josef 'Pips' Priller,Mother Superior,Brig. Gen. James M. Gavin,Luftwaffe major,Gen. Hans von Salmuth (uncredited),U.S. Army Ranger,RAdm. Janjard,Deutscher Offizier (uncredited),Destroyer Commander,Maj. John Howard,Lt. Wilson,Lt. Col. Ocker (as Peter Van Eyck),Pemsel's adjutant (uncredited),U.S. Army Ranger,Col. Benjamin Vandervoort,Lt. Sheen","Bernhard Wicki,Ken Annakin,Andrew Marton",0
10000000,"Comedy,Family","sports team,sport,ice hockey,hockey game,winning,feel-good ending,the big game",8.932837,1992/10/1,50752337,101.0,The Mighty Ducks,6.4,198,"Gordon Bombay,Hans,Coach Jack Reilly,Casey Conway,Mr. Gerald Ducksworth,Charlie Conway,Greg Goldberg,Fulton Reed,Tommy Duncan,Connie Moreau,Philip Banks,Terry Hall",Stephen Herek,0
10000000,"Horror,Mystery,Thriller","male nudity,nurse,japanese,house,remake,curse,old woman,catatonia,ghost child,remake of japanese film",35.695442,2004/10/22,183474602,92.0,The Grudge,5.8,865,"Karen Davis,Doug,Jennifer Williams,Peter Kirk,Matthew Williams,Susan Williams,Emma Williams,Maria Kirk,Alex,Kayako Saeki,Nakagawa,Yoko,Toshio,Takeo,Igarashi",Takashi Shimizu,0
12000000,Comedy,"loss of mother,loss of father,golf,sport,taxes",26.598884,1996/2/16,41205099,92.0,Happy Gilmore,6.5,755,"Happy Gilmore,Hal L. - Orderly in Nursing Home (uncredited),Shooter McGavin,Virginia Venit,Grandma Gilmore,Chubbs,Mr. Larson,Himself,Otto,Jeering Fan,Himself,IRS Agent,Doug Thompson,Potter,Announcer,Happy's Waterbury Caddy,Coach",Dennis Dugan,0
