budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,13685,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10323, ""name"": ""psychiatric hospital""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 15274, ""name"": ""nervous breakdown""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 187717, ""name"": ""laundry room""}]",en,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",11.700578,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996/2/21,560069,91,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"They're not really criminals, but everyone's got to have a dream.",Bottle Rocket,,
6000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,8744,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 4063, ""name"": ""siege""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9937, ""name"": ""suspense""}]",en,Albino Alligator,Three petty thieves who the police believe to be major criminals are chased into a basement bar where they take five hostages including all the bar employees. The rest of the movie deals with the cops lurking outside the bar while the trio try to get hold of the situation inside.,2.388683,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Albino Alligator Productions"", ""id"": 2533}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996/9/9,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They Planned The Perfect Crime... Until It All Went Perfectly Wrong!,Albino Alligator,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}]",http://gandhimyfather.erosentertainment.com/,38428,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 10614, ""name"": ""tragedy""}]",hi,"Gandhi, My Father","With Gandhi My Father, producer Anil Kapoor and director Feroz Abbas Khan have shed light onto Gandhi the person, rather than Gandhi the icon. Using Gandhi’s political career as a canvas, the film paints a picture of his intricate, complex, and strained relationship with his son Harilal Gandhi.",0.080704,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2007/8/3,0,136,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,To the People...He was a Father. To his Son...he was a Father he never had.,"Gandhi, My Father",,
0,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.sonyclassics.com/standardoperatingprocedure/,8847,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 2881, ""name"": ""jail guard""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 5894, ""name"": ""bagdad""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 11875, ""name"": ""detention camp""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 33740, ""name"": ""humiliation""}]",en,Standard Operating Procedure,Errol Morris examines the incidents of abuse and torture of suspected terrorists at the hands of U.S. forces at the Abu Ghraib prison.,0.888986,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008/2/12,0,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Standard Operating Procedure,,
0,"[{""id"": 18, ""name"": ""Drama""}]",,39269,"[{""id"": 4470, ""name"": ""punk""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 161545, ""name"": ""alcoholic father""}]",en,Out of the Blue,"Dennis Hopper is a hard-drinking truck driver who loses control of his truck under the influence and slams it into a busload of screaming children. After serving his five year jail sentence, Hopper finds his daughter, Cebe (Linda Manz), the love of his live, grown into a rebellious punk in a backwater town, having barely been looked after by her junkie mon (Sharron Farrell). Cebe's hopes of once again becoming a ""normal"" family painfully proves to be doomed, as she desperately tries to hold everyone together. Hopper's loose, naturalistic style and sympathetic, yet critical attitude infuses the drama with a painful power that finally erupts in a devastating and thrillling conclusion.",0.679351,"[{""name"": ""Robson Street"", ""id"": 71953}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1980/5/1,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A harrowing drama from the director of Easy Rider,Out of the Blue,,
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",,46838,"[{""id"": 3623, ""name"": ""cabin""}, {""id"": 12394, ""name"": ""chainsaw""}, {""id"": 14559, ""name"": ""hillbilly""}, {""id"": 14560, ""name"": ""body in chipper""}, {""id"": 14561, ""name"": ""cut off jeans""}]",en,Tucker and Dale vs Evil,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",19.940245,"[{""name"": ""Eden Rock Media"", ""id"": 2273}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010/1/22,5476793,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil just messed with the wrong hillbillies.,Tucker and Dale vs Evil,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,51384,"[{""id"": 10183, ""name"": ""independent film""}]",en,"Lovely, Still",A holiday fable that tells the story of an elderly man discovering love for the first time.,1.286991,[],[],2008/1/1,0,92,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"Something mysterious, new, unexpected and lovely is happening to Robert Malone.","Lovely, Still",,
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,56930,"[{""id"": 1262, ""name"": ""mountains""}, {""id"": 5721, ""name"": ""engineer""}, {""id"": 34139, ""name"": ""railroad""}, {""id"": 211062, ""name"": ""ethics""}]",en,Tycoon,"Engineer Johnny Munroe is enlisted to build a railroad tunnel through a mountain to reach mines. His task is complicated, and his ethics are compromised, when he falls in love with his boss's daughter",0.042442,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1947/12/27,0,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Breath-taking Adventure !,Tycoon,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,41730,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 657, ""name"": ""fire""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 6898, ""name"": ""quarantine""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14913, ""name"": ""water park""}, {""id"": 157775, ""name"": ""bonfire""}, {""id"": 166974, ""name"": ""explosives""}, {""id"": 192705, ""name"": ""four-wheelers""}, {""id"": 192706, ""name"": ""soda""}, {""id"": 192707, ""name"": ""aqueduct""}, {""id"": 192708, ""name"": ""beer bong""}, {""id"": 192709, ""name"": ""giant ice cream cone""}]",en,Desert Blue,"An academic obsessed with ""roadside attractions"" and his tv-star daughter finally discover the world's largest ice cream cone, the centerpiece for an old gold-rush town struggling to stay on the map. They end up staying longer than expected because of an accident that spilled an unknown cola ingredient all over the highway. They spend the next few days with the various residents of the town which include a teenage girl who loves to blow things up and a boy trying to keep alive his fathers dream of building a beachside resort in the middle of the desert.",1.116206,"[{""name"": ""Ignite Entertainment"", ""id"": 15460}, {""name"": ""HSX Films"", ""id"": 15461}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999/6/6,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Once You Get There, You'll Never Want To Leave",Desert Blue,,
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,18442,[],en,Decoys,"Luke and Roger are just another couple of college guys trying to lose their virginity. But when Luke sees something unusual, he begins to suspect that the girls on campus aren't exactly...human.",3.05434,[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2004/2/27,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They can seduce anyone... Prey it isn't you!,Decoys,,
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.stayinyourroom.com/,298312,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 9229, ""name"": ""grandparents""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 160841, ""name"": ""oven""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 172664, ""name"": ""hide and seek""}, {""id"": 200283, ""name"": ""diaper""}]",en,The Visit,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015/9/10,98450062,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No one loves you like your grandparents.,The Visit,,
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",,11600,"[{""id"": 5939, ""name"": ""iraq""}, {""id"": 15087, ""name"": ""iraq war""}]",en,Redacted,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,3.792015,"[{""name"": ""HDNet Films"", ""id"": 3097}, {""name"": ""The Film Farm"", ""id"": 22884}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/1/1,782102,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Redacted,,
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,71547,"[{""id"": 966, ""name"": ""beach""}, {""id"": 9826, ""name"": ""murder""}]",de,Fascination,"Young Scott Doherty (Adam Garcia) gets suspicious when his mother (Jacqueline Bisset) plans to wed Oliver Vance (Stuart Wilson) soon after her husband's untimely death. Scott investigates with Oliver's pretty daughter, Kelly (Alice Evans), who shared Scott's doubts about the upcoming nuptials. Along the way, he falls in love with Kelly, but a fatal explosion turns Scott's life upside down - and the evidence points to him as the murderer. Has he been framed?",0.219799,"[{""name"": ""Quality Films Entertainment"", ""id"": 5991}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2004/10/13,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Fascination,,
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,57876,"[{""id"": 163053, ""name"": ""found footage""}, {""id"": 177163, ""name"": ""area 51""}]",en,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",7.794,"[{""name"": ""Insurge Pictures"", ""id"": 7377}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015/5/15,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,,Area 51,,
5000000,"[{""id"": 53, ""name"": ""Thriller""}]",http://www.mientrasduermeslapelicula.com/,77495,"[{""id"": 107, ""name"": ""barcelona spain""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 9433, ""name"": ""concierge""}, {""id"": 10241, ""name"": ""caretaker""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 33347, ""name"": ""apartment building""}, {""id"": 212887, ""name"": ""peep hole""}, {""id"": 230052, ""name"": ""chloroform""}]",es,Mientras duermes,"Apartment concierge Cesar is a miserable person who believes he was born without the ability to be happy. As a result, he decides his mission is to make life hell for everyone around him. A majority of the tenants are easy to agitate, but Clara proves to be harder than the most. So Cesar goes to creepy extremes to make this young woman mentally break down. Things get even more complicated in this twisted relationship when her boyfriend, Marcos, shows up.",9.136965,"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Cubica"", ""id"": 26476}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2011/10/14,0,107,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Someone is watching over you,Sleep Tight,,
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,13849,"[{""id"": 1336, ""name"": ""ransom""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3051, ""name"": ""hostage drama""}]",en,The Cottage,"In a remote part of the countryside, a bungled kidnapping turns into a living nightmare for four central characters when they cross paths with a psychopathic farmer and all hell breaks loose.",8.39685,"[{""name"": ""Isle of Man Film"", ""id"": 2268}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Screen Yorkshire"", ""id"": 2690}, {""name"": ""Steel Mill Pictures"", ""id"": 15282}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008/2/7,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,Sleeps Six Bloody Comfortably,The Cottage,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",,14849,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 314, ""name"": ""life and death""}, {""id"": 732, ""name"": ""coma""}, {""id"": 6155, ""name"": ""afterlife""}]",en,Dead Like Me: Life After Death,"When George and her colleagues get a new boss whose focus is on moving souls quickly and enjoying life without consequences, the team begins to break the strict reaper rules. While her friends fall victim to their desires for money, success, and fame, George breaks another rule by revealing her true identity to her living family.",7.864905,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009/2/17,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Dead Like Me: Life After Death,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",,12486,"[{""id"": 3028, ""name"": ""penguin""}, {""id"": 9558, ""name"": ""balzen""}, {""id"": 157160, ""name"": ""antarctic""}]",en,Farce of the Penguins,"In this spoof of ""March of the Penguins,"" nature footage of penguins near the South Pole gets a soundtrack of human voices. Carl and Jimmy, best friends, walk 70 miles to the mating grounds where the female penguins wait. The huddled masses of females - especially Melissa and Vicki - talk about males, mating, and what might happen this year. Carl, Jimmy, and the other males make the long trek talking about food, fornication and flatulence. Until this year, Carl's sex life has been dismal, but he falls hard for Melissa. She seems to like him. A crisis develops when Jimmy comes upon something soft in the dark. Can friends forgive? Does parenthood await Carl and Melissa?",1.963219,"[{""name"": ""FOTP Productions"", ""id"": 2679}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006/12/1,0,80,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What Happens In Antarctica... Stays in Antarctica,Farce of the Penguins,,
